[2025-04-04 22:17:34.817] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=10, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-04 22:18:39.938] Run:1-Epoch:1, TrainLoss:0.1641, TrainAcc:0.6238
[2025-04-04 22:30:50.661] Run:1-Epoch:12, TrainLoss:0.0396, TrainAcc:0.9382
[2025-04-04 22:30:52.968] Run:1-Epoch:12, ValidLoss:0.0767, ValidAcc:0.9000
[2025-04-04 22:31:57.327] Run:1-Epoch:13, TrainLoss:0.0350, TrainAcc:0.9460
[2025-04-04 22:31:59.589] Run:1-Epoch:13, ValidLoss:0.0751, ValidAcc:0.9104
[2025-04-04 22:33:03.942] Run:1-Epoch:14, TrainLoss:0.0317, TrainAcc:0.9516
[2025-04-04 22:33:06.211] Run:1-Epoch:14, ValidLoss:0.0807, ValidAcc:0.9058
[2025-04-04 22:34:10.286] Run:1-Epoch:15, TrainLoss:0.0297, TrainAcc:0.9551
[2025-04-04 22:34:12.578] Run:1-Epoch:15, ValidLoss:0.0854, ValidAcc:0.9038
[2025-04-04 22:35:15.974] Run:1-Epoch:16, TrainLoss:0.0269, TrainAcc:0.9599
[2025-04-04 22:35:18.329] Run:1-Epoch:16, ValidLoss:0.0876, ValidAcc:0.9024
[2025-04-16 20:12:47.092] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-16 20:12:47.859] Run:1-Epoch:1, TrainLoss:0.1749, TrainAcc:0.5371
[2025-04-16 20:12:48.054] Run:1-Epoch:1, ValidLoss:0.1780, ValidAcc:0.4829
[2025-04-16 20:12:48.519] Run:1-Epoch:2, TrainLoss:0.1746, TrainAcc:0.5350
[2025-04-16 20:12:48.606] Run:1-Epoch:2, ValidLoss:0.1782, ValidAcc:0.4836
[2025-04-16 20:12:48.927] Run:1-Epoch:3, TrainLoss:0.1753, TrainAcc:0.5371
[2025-04-16 20:12:49.012] Run:1-Epoch:3, ValidLoss:0.1699, ValidAcc:0.5450
[2025-04-16 20:12:49.479] Run:1-Epoch:4, TrainLoss:0.1686, TrainAcc:0.6021
[2025-04-16 20:12:49.565] Run:1-Epoch:4, ValidLoss:0.1514, ValidAcc:0.7036
[2025-04-16 20:12:50.042] Run:1-Epoch:5, TrainLoss:0.1586, TrainAcc:0.6700
[2025-04-16 20:12:50.132] Run:1-Epoch:5, ValidLoss:0.1343, ValidAcc:0.8307
[2025-04-16 20:12:50.616] Run:1-Epoch:6, TrainLoss:0.1440, TrainAcc:0.7529
[2025-04-16 20:12:50.703] Run:1-Epoch:6, ValidLoss:0.1147, ValidAcc:0.9021
[2025-04-16 20:12:51.170] Run:1-Epoch:7, TrainLoss:0.1274, TrainAcc:0.8321
[2025-04-16 20:12:51.255] Run:1-Epoch:7, ValidLoss:0.0950, ValidAcc:0.9557
[2025-04-16 20:12:51.726] Run:1-Epoch:8, TrainLoss:0.1129, TrainAcc:0.8600
[2025-04-16 20:12:51.811] Run:1-Epoch:8, ValidLoss:0.0786, ValidAcc:0.9571
[2025-04-16 20:12:52.289] Run:1-Epoch:9, TrainLoss:0.1060, TrainAcc:0.8550
[2025-04-16 20:12:52.375] Run:1-Epoch:9, ValidLoss:0.0680, ValidAcc:0.9571
[2025-04-16 20:12:52.863] Run:1-Epoch:10, TrainLoss:0.0975, TrainAcc:0.8593
[2025-04-16 20:12:52.953] Run:1-Epoch:10, ValidLoss:0.0622, ValidAcc:0.9571
[2025-04-16 20:12:53.436] Run:1-Epoch:11, TrainLoss:0.0981, TrainAcc:0.8536
[2025-04-16 20:12:53.524] Run:1-Epoch:11, ValidLoss:0.0576, ValidAcc:0.9571
[2025-04-16 20:12:54.006] Run:1-Epoch:12, TrainLoss:0.0940, TrainAcc:0.8500
[2025-04-16 20:12:54.093] Run:1-Epoch:12, ValidLoss:0.0551, ValidAcc:0.9571
[2025-04-16 20:12:54.577] Run:1-Epoch:13, TrainLoss:0.0929, TrainAcc:0.8507
[2025-04-16 20:12:54.662] Run:1-Epoch:13, ValidLoss:0.0540, ValidAcc:0.9571
[2025-04-16 20:12:55.139] Run:1-Epoch:14, TrainLoss:0.0900, TrainAcc:0.8536
[2025-04-16 20:12:55.228] Run:1-Epoch:14, ValidLoss:0.0539, ValidAcc:0.9571
[2025-04-16 20:12:55.714] Run:1-Epoch:15, TrainLoss:0.0838, TrainAcc:0.8707
[2025-04-16 20:12:55.802] Run:1-Epoch:15, ValidLoss:0.0540, ValidAcc:0.9571
[2025-04-16 20:12:56.136] Run:1-Epoch:16, TrainLoss:0.0864, TrainAcc:0.8557
[2025-04-16 20:12:56.222] Run:1-Epoch:16, ValidLoss:0.0543, ValidAcc:0.9571
[2025-04-16 20:12:56.550] Run:1-Epoch:17, TrainLoss:0.0830, TrainAcc:0.8600
[2025-04-16 20:12:56.636] Run:1-Epoch:17, ValidLoss:0.0536, ValidAcc:0.9564
[2025-04-16 20:12:57.120] Run:1-Epoch:18, TrainLoss:0.0782, TrainAcc:0.8664
[2025-04-16 20:12:57.205] Run:1-Epoch:18, ValidLoss:0.0541, ValidAcc:0.9550
[2025-04-16 20:12:57.535] Run:1-Epoch:19, TrainLoss:0.0781, TrainAcc:0.8736
[2025-04-16 20:12:57.621] Run:1-Epoch:19, ValidLoss:0.0555, ValidAcc:0.9529
[2025-04-16 20:12:57.951] Run:1-Epoch:20, TrainLoss:0.0754, TrainAcc:0.8729
[2025-04-16 20:12:58.037] Run:1-Epoch:20, ValidLoss:0.0567, ValidAcc:0.9507
[2025-04-16 20:12:58.367] Run:1-Epoch:21, TrainLoss:0.0727, TrainAcc:0.8821
[2025-04-16 20:12:58.453] Run:1-Epoch:21, ValidLoss:0.0575, ValidAcc:0.9493
[2025-04-16 20:12:58.781] Run:1-Epoch:22, TrainLoss:0.0745, TrainAcc:0.8779
[2025-04-16 20:12:58.868] Run:1-Epoch:22, ValidLoss:0.0579, ValidAcc:0.9500
[2025-04-16 20:12:59.197] Run:1-Epoch:23, TrainLoss:0.0700, TrainAcc:0.8921
[2025-04-16 20:12:59.282] Run:1-Epoch:23, ValidLoss:0.0585, ValidAcc:0.9500
[2025-04-16 20:31:30.126] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-16 20:31:30.932] Run:1-Epoch:1, TrainLoss:0.1749, TrainAcc:0.5371
[2025-04-16 20:31:31.151] Run:1-Epoch:1, ValidLoss:0.1780, ValidAcc:0.4829
[2025-04-16 20:31:31.659] Run:1-Epoch:2, TrainLoss:0.1746, TrainAcc:0.5350
[2025-04-16 20:31:31.752] Run:1-Epoch:2, ValidLoss:0.1782, ValidAcc:0.4836
[2025-04-16 20:31:32.094] Run:1-Epoch:3, TrainLoss:0.1753, TrainAcc:0.5371
[2025-04-16 20:31:32.181] Run:1-Epoch:3, ValidLoss:0.1699, ValidAcc:0.5450
[2025-04-16 20:31:32.684] Run:1-Epoch:4, TrainLoss:0.1686, TrainAcc:0.6021
[2025-04-16 20:31:32.770] Run:1-Epoch:4, ValidLoss:0.1514, ValidAcc:0.7036
[2025-04-16 20:31:33.277] Run:1-Epoch:5, TrainLoss:0.1586, TrainAcc:0.6700
[2025-04-16 20:31:33.359] Run:1-Epoch:5, ValidLoss:0.1343, ValidAcc:0.8307
[2025-04-16 20:31:33.851] Run:1-Epoch:6, TrainLoss:0.1440, TrainAcc:0.7529
[2025-04-16 20:31:33.936] Run:1-Epoch:6, ValidLoss:0.1147, ValidAcc:0.9021
[2025-04-16 20:31:34.440] Run:1-Epoch:7, TrainLoss:0.1274, TrainAcc:0.8321
[2025-04-16 20:31:34.528] Run:1-Epoch:7, ValidLoss:0.0950, ValidAcc:0.9557
[2025-04-16 20:31:35.033] Run:1-Epoch:8, TrainLoss:0.1129, TrainAcc:0.8600
[2025-04-16 20:31:35.117] Run:1-Epoch:8, ValidLoss:0.0786, ValidAcc:0.9571
[2025-04-16 20:31:35.610] Run:1-Epoch:9, TrainLoss:0.1060, TrainAcc:0.8550
[2025-04-16 20:31:35.708] Run:1-Epoch:9, ValidLoss:0.0680, ValidAcc:0.9571
[2025-04-16 20:31:36.234] Run:1-Epoch:10, TrainLoss:0.0975, TrainAcc:0.8593
[2025-04-16 20:31:36.324] Run:1-Epoch:10, ValidLoss:0.0622, ValidAcc:0.9571
[2025-04-16 20:31:36.842] Run:1-Epoch:11, TrainLoss:0.0981, TrainAcc:0.8536
[2025-04-16 20:31:36.933] Run:1-Epoch:11, ValidLoss:0.0576, ValidAcc:0.9571
[2025-04-16 20:31:37.423] Run:1-Epoch:12, TrainLoss:0.0940, TrainAcc:0.8500
[2025-04-16 20:31:37.509] Run:1-Epoch:12, ValidLoss:0.0551, ValidAcc:0.9571
[2025-04-16 20:31:38.012] Run:1-Epoch:13, TrainLoss:0.0929, TrainAcc:0.8507
[2025-04-16 20:31:38.099] Run:1-Epoch:13, ValidLoss:0.0540, ValidAcc:0.9571
[2025-04-16 20:31:38.600] Run:1-Epoch:14, TrainLoss:0.0900, TrainAcc:0.8536
[2025-04-16 20:31:38.694] Run:1-Epoch:14, ValidLoss:0.0539, ValidAcc:0.9571
[2025-04-16 20:31:39.187] Run:1-Epoch:15, TrainLoss:0.0838, TrainAcc:0.8707
[2025-04-16 20:31:39.280] Run:1-Epoch:15, ValidLoss:0.0540, ValidAcc:0.9571
[2025-04-16 20:31:39.614] Run:1-Epoch:16, TrainLoss:0.0864, TrainAcc:0.8557
[2025-04-16 20:31:39.702] Run:1-Epoch:16, ValidLoss:0.0543, ValidAcc:0.9571
[2025-04-16 20:31:40.031] Run:1-Epoch:17, TrainLoss:0.0830, TrainAcc:0.8600
[2025-04-16 20:31:40.122] Run:1-Epoch:17, ValidLoss:0.0536, ValidAcc:0.9564
[2025-04-16 20:31:40.618] Run:1-Epoch:18, TrainLoss:0.0782, TrainAcc:0.8664
[2025-04-16 20:31:40.705] Run:1-Epoch:18, ValidLoss:0.0541, ValidAcc:0.9550
[2025-04-16 20:31:41.038] Run:1-Epoch:19, TrainLoss:0.0781, TrainAcc:0.8736
[2025-04-16 20:31:41.125] Run:1-Epoch:19, ValidLoss:0.0555, ValidAcc:0.9529
[2025-04-16 20:31:41.455] Run:1-Epoch:20, TrainLoss:0.0754, TrainAcc:0.8729
[2025-04-16 20:31:41.544] Run:1-Epoch:20, ValidLoss:0.0567, ValidAcc:0.9507
[2025-04-16 20:31:41.881] Run:1-Epoch:21, TrainLoss:0.0727, TrainAcc:0.8821
[2025-04-16 20:31:41.971] Run:1-Epoch:21, ValidLoss:0.0575, ValidAcc:0.9493
[2025-04-16 20:31:42.309] Run:1-Epoch:22, TrainLoss:0.0745, TrainAcc:0.8779
[2025-04-16 20:31:42.397] Run:1-Epoch:22, ValidLoss:0.0579, ValidAcc:0.9500
[2025-04-16 20:31:42.730] Run:1-Epoch:23, TrainLoss:0.0700, TrainAcc:0.8921
[2025-04-16 20:31:42.819] Run:1-Epoch:23, ValidLoss:0.0585, ValidAcc:0.9500
[2025-04-16 23:16:34.009] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-16 23:16:35.232] Run:1-Epoch:1, TrainLoss:0.1732, TrainAcc:0.5441
[2025-04-16 23:16:35.543] Run:1-Epoch:1, ValidLoss:0.1788, ValidAcc:0.4654
[2025-04-16 23:16:36.389] Run:1-Epoch:2, TrainLoss:0.1740, TrainAcc:0.5434
[2025-04-16 23:16:36.589] Run:1-Epoch:2, ValidLoss:0.1782, ValidAcc:0.4739
[2025-04-16 23:16:37.415] Run:1-Epoch:3, TrainLoss:0.1652, TrainAcc:0.6179
[2025-04-16 23:16:37.599] Run:1-Epoch:3, ValidLoss:0.1520, ValidAcc:0.7343
[2025-04-16 23:16:38.390] Run:1-Epoch:4, TrainLoss:0.1411, TrainAcc:0.7693
[2025-04-16 23:16:38.567] Run:1-Epoch:4, ValidLoss:0.1166, ValidAcc:0.9189
[2025-04-16 23:16:39.354] Run:1-Epoch:5, TrainLoss:0.1146, TrainAcc:0.8484
[2025-04-16 23:16:39.550] Run:1-Epoch:5, ValidLoss:0.0816, ValidAcc:0.9501
[2025-04-16 23:16:40.327] Run:1-Epoch:6, TrainLoss:0.1036, TrainAcc:0.8516
[2025-04-16 23:16:40.525] Run:1-Epoch:6, ValidLoss:0.0583, ValidAcc:0.9500
[2025-04-16 23:16:41.304] Run:1-Epoch:7, TrainLoss:0.1045, TrainAcc:0.8504
[2025-04-16 23:16:41.502] Run:1-Epoch:7, ValidLoss:0.0567, ValidAcc:0.9499
[2025-04-16 23:16:42.266] Run:1-Epoch:8, TrainLoss:0.0999, TrainAcc:0.8521
[2025-04-16 23:16:42.441] Run:1-Epoch:8, ValidLoss:0.0630, ValidAcc:0.9500
[2025-04-16 23:16:43.060] Run:1-Epoch:9, TrainLoss:0.0924, TrainAcc:0.8586
[2025-04-16 23:16:43.241] Run:1-Epoch:9, ValidLoss:0.0681, ValidAcc:0.9481
[2025-04-16 23:16:43.848] Run:1-Epoch:10, TrainLoss:0.0880, TrainAcc:0.8616
[2025-04-16 23:16:44.022] Run:1-Epoch:10, ValidLoss:0.0624, ValidAcc:0.9486
[2025-04-16 23:16:44.632] Run:1-Epoch:11, TrainLoss:0.0836, TrainAcc:0.8661
[2025-04-16 23:16:44.807] Run:1-Epoch:11, ValidLoss:0.0583, ValidAcc:0.9494
[2025-04-16 23:16:45.406] Run:1-Epoch:12, TrainLoss:0.0789, TrainAcc:0.8704
[2025-04-16 23:16:45.604] Run:1-Epoch:12, ValidLoss:0.0565, ValidAcc:0.9496
[2025-04-16 23:16:46.369] Run:1-Epoch:13, TrainLoss:0.0750, TrainAcc:0.8806
[2025-04-16 23:16:46.555] Run:1-Epoch:13, ValidLoss:0.0557, ValidAcc:0.9487
[2025-04-16 23:16:47.378] Run:1-Epoch:14, TrainLoss:0.0703, TrainAcc:0.8944
[2025-04-16 23:16:47.554] Run:1-Epoch:14, ValidLoss:0.0566, ValidAcc:0.9406
[2025-04-16 23:16:48.200] Run:1-Epoch:15, TrainLoss:0.0639, TrainAcc:0.9061
[2025-04-16 23:16:48.390] Run:1-Epoch:15, ValidLoss:0.0578, ValidAcc:0.9370
[2025-04-16 23:16:49.039] Run:1-Epoch:16, TrainLoss:0.0617, TrainAcc:0.9099
[2025-04-16 23:16:49.220] Run:1-Epoch:16, ValidLoss:0.0575, ValidAcc:0.9316
[2025-04-16 23:16:49.897] Run:1-Epoch:17, TrainLoss:0.0566, TrainAcc:0.9180
[2025-04-16 23:16:50.078] Run:1-Epoch:17, ValidLoss:0.0549, ValidAcc:0.9357
[2025-04-16 23:16:50.939] Run:1-Epoch:18, TrainLoss:0.0548, TrainAcc:0.9214
[2025-04-16 23:16:51.127] Run:1-Epoch:18, ValidLoss:0.0572, ValidAcc:0.9320
[2025-04-16 23:16:51.786] Run:1-Epoch:19, TrainLoss:0.0502, TrainAcc:0.9269
[2025-04-16 23:16:51.976] Run:1-Epoch:19, ValidLoss:0.0591, ValidAcc:0.9270
[2025-04-16 23:16:52.602] Run:1-Epoch:20, TrainLoss:0.0468, TrainAcc:0.9360
[2025-04-16 23:16:52.792] Run:1-Epoch:20, ValidLoss:0.0590, ValidAcc:0.9267
[2025-04-16 23:16:53.415] Run:1-Epoch:21, TrainLoss:0.0432, TrainAcc:0.9399
[2025-04-16 23:16:53.596] Run:1-Epoch:21, ValidLoss:0.0576, ValidAcc:0.9290
[2025-04-16 23:16:54.220] Run:1-Epoch:22, TrainLoss:0.0415, TrainAcc:0.9451
[2025-04-16 23:16:54.401] Run:1-Epoch:22, ValidLoss:0.0589, ValidAcc:0.9269
[2025-04-16 23:16:55.030] Run:1-Epoch:23, TrainLoss:0.0383, TrainAcc:0.9496
[2025-04-16 23:16:55.211] Run:1-Epoch:23, ValidLoss:0.0604, ValidAcc:0.9221
[2025-04-16 23:18:12.571] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-16 23:18:13.780] Run:1-Epoch:1, TrainLoss:0.1732, TrainAcc:0.5441
[2025-04-16 23:18:14.105] Run:1-Epoch:1, ValidLoss:0.1788, ValidAcc:0.4654
[2025-04-16 23:18:14.919] Run:1-Epoch:2, TrainLoss:0.1740, TrainAcc:0.5434
[2025-04-16 23:18:15.109] Run:1-Epoch:2, ValidLoss:0.1782, ValidAcc:0.4739
[2025-04-16 23:18:15.879] Run:1-Epoch:3, TrainLoss:0.1652, TrainAcc:0.6179
[2025-04-16 23:18:16.076] Run:1-Epoch:3, ValidLoss:0.1520, ValidAcc:0.7343
[2025-04-16 23:18:16.855] Run:1-Epoch:4, TrainLoss:0.1411, TrainAcc:0.7693
[2025-04-16 23:18:17.055] Run:1-Epoch:4, ValidLoss:0.1166, ValidAcc:0.9189
[2025-04-16 23:18:17.829] Run:1-Epoch:5, TrainLoss:0.1146, TrainAcc:0.8484
[2025-04-16 23:18:18.010] Run:1-Epoch:5, ValidLoss:0.0816, ValidAcc:0.9501
[2025-04-16 23:18:18.775] Run:1-Epoch:6, TrainLoss:0.1036, TrainAcc:0.8516
[2025-04-16 23:18:18.961] Run:1-Epoch:6, ValidLoss:0.0583, ValidAcc:0.9500
[2025-04-16 23:18:19.735] Run:1-Epoch:7, TrainLoss:0.1045, TrainAcc:0.8504
[2025-04-16 23:18:19.930] Run:1-Epoch:7, ValidLoss:0.0567, ValidAcc:0.9499
[2025-04-16 23:18:20.725] Run:1-Epoch:8, TrainLoss:0.0999, TrainAcc:0.8521
[2025-04-16 23:18:20.909] Run:1-Epoch:8, ValidLoss:0.0630, ValidAcc:0.9500
[2025-04-16 23:18:21.521] Run:1-Epoch:9, TrainLoss:0.0924, TrainAcc:0.8586
[2025-04-16 23:18:21.702] Run:1-Epoch:9, ValidLoss:0.0681, ValidAcc:0.9481
[2025-04-16 23:18:22.304] Run:1-Epoch:10, TrainLoss:0.0880, TrainAcc:0.8616
[2025-04-16 23:18:22.497] Run:1-Epoch:10, ValidLoss:0.0624, ValidAcc:0.9486
[2025-04-16 23:18:23.105] Run:1-Epoch:11, TrainLoss:0.0836, TrainAcc:0.8661
[2025-04-16 23:18:23.299] Run:1-Epoch:11, ValidLoss:0.0583, ValidAcc:0.9494
[2025-04-16 23:18:23.914] Run:1-Epoch:12, TrainLoss:0.0789, TrainAcc:0.8704
[2025-04-16 23:18:24.104] Run:1-Epoch:12, ValidLoss:0.0565, ValidAcc:0.9496
[2025-04-16 23:18:24.867] Run:1-Epoch:13, TrainLoss:0.0750, TrainAcc:0.8806
[2025-04-16 23:18:25.059] Run:1-Epoch:13, ValidLoss:0.0557, ValidAcc:0.9487
[2025-04-16 23:18:25.831] Run:1-Epoch:14, TrainLoss:0.0703, TrainAcc:0.8944
[2025-04-16 23:18:26.010] Run:1-Epoch:14, ValidLoss:0.0566, ValidAcc:0.9406
[2025-04-16 23:18:26.616] Run:1-Epoch:15, TrainLoss:0.0639, TrainAcc:0.9061
[2025-04-16 23:18:26.814] Run:1-Epoch:15, ValidLoss:0.0578, ValidAcc:0.9370
[2025-04-16 23:18:27.456] Run:1-Epoch:16, TrainLoss:0.0617, TrainAcc:0.9099
[2025-04-16 23:18:27.650] Run:1-Epoch:16, ValidLoss:0.0575, ValidAcc:0.9316
[2025-04-16 23:18:28.320] Run:1-Epoch:17, TrainLoss:0.0566, TrainAcc:0.9180
[2025-04-16 23:18:28.506] Run:1-Epoch:17, ValidLoss:0.0549, ValidAcc:0.9357
[2025-04-16 23:18:29.293] Run:1-Epoch:18, TrainLoss:0.0548, TrainAcc:0.9214
[2025-04-16 23:18:29.484] Run:1-Epoch:18, ValidLoss:0.0572, ValidAcc:0.9320
[2025-04-16 23:18:30.113] Run:1-Epoch:19, TrainLoss:0.0502, TrainAcc:0.9269
[2025-04-16 23:18:30.296] Run:1-Epoch:19, ValidLoss:0.0591, ValidAcc:0.9270
[2025-04-16 23:18:30.943] Run:1-Epoch:20, TrainLoss:0.0468, TrainAcc:0.9360
[2025-04-16 23:18:31.130] Run:1-Epoch:20, ValidLoss:0.0590, ValidAcc:0.9267
[2025-04-16 23:18:31.756] Run:1-Epoch:21, TrainLoss:0.0432, TrainAcc:0.9399
[2025-04-16 23:18:31.941] Run:1-Epoch:21, ValidLoss:0.0576, ValidAcc:0.9290
[2025-04-16 23:18:32.589] Run:1-Epoch:22, TrainLoss:0.0415, TrainAcc:0.9451
[2025-04-16 23:18:32.774] Run:1-Epoch:22, ValidLoss:0.0589, ValidAcc:0.9269
[2025-04-16 23:18:33.397] Run:1-Epoch:23, TrainLoss:0.0383, TrainAcc:0.9496
[2025-04-16 23:18:33.583] Run:1-Epoch:23, ValidLoss:0.0604, ValidAcc:0.9221
[2025-04-17 01:17:28.502] Namespace(dataset_name='ChestXray14', model_name='resnet18', init='ImageNet', normalization='imagenet', num_classes=14, in_chans=3, img_size=224, dataset_path='/cabinet/reza/datasets/NIH_Chest_X_rays/images/', epochs=40, batch_size=128, seed=1234, num_trial=1, device='cuda', valid_start_epoch=1, patience=5, loss_type='focal', opt='adamw', lr=0.001, momentum=0.9, weight_decay=0.01, clip_grad=None, num_workers=4, sched='cosine', warmup_lr=1e-06, min_lr=1e-05, warmup_epochs=5, cooldown_epochs=10, decay_epochs=30.0, decay_rate=0.5, output_dir=None, exp_name='resnet18_ImageNet_exper', plot_path=PosixPath('outputs/ChestXray14/resnet18_ImageNet_exper/resnet18_ImageNet_exper_run_1.pdf'))
[2025-04-17 01:17:29.720] Run:1-Epoch:1, TrainLoss:0.1732, TrainAcc:0.5441
